//X;Y;Z;C2C absolute distances;Nx;Ny;Nz
393.01;151.63;41.11;0.74;0.260149;-0.339517;0.903908
393.42;152.19;41.13;0.63;-0.219465;-0.334218;0.916588
390.97;148.55;42.16;0.28;-0.129246;-0.430348;0.893362
393.22;152.06;41.40;0.55;-0.109835;-0.477853;0.871546
400.76;164.12;35.54;1.32;0.819439;-0.078655;0.567744
388.05;145.00;42.03;1.78;0.449345;-0.459148;0.766337
390.88;147.45;41.64;0.30;0.163346;-0.487096;0.857937
393.78;151.38;40.98;0.28;-0.018055;-0.612494;0.790269
391.33;145.97;40.66;1.49;0.265642;-0.462186;0.846061
402.09;162.35;33.60;1.20;0.702295;-0.133271;0.699300
391.56;145.75;40.47;1.77;0.152120;-0.402335;0.902766
402.22;152.78;30.37;0.79;0.638881;-0.362963;0.678298
403.86;153.36;28.02;0.71;0.702446;-0.237291;0.671016
403.01;153.45;30.07;0.50;0.765465;-0.340028;0.546300
402.68;153.99;30.65;0.64;0.502923;-0.414461;0.758479
394.87;145.42;36.82;0.68;-0.800826;0.278480;-0.530213
401.59;159.89;33.49;1.29;0.819952;-0.128072;0.557921
394.29;148.26;38.87;0.26;0.633030;-0.435939;0.639711
403.39;165.86;32.79;0.91;0.558142;0.001358;0.829744
391.15;146.30;40.91;1.13;0.329049;-0.534504;0.778481
390.97;146.03;40.92;1.35;0.406857;-0.465211;0.786159
390.72;146.22;41.04;1.13;0.424687;-0.431146;0.796087
393.54;151.14;40.91;0.41;0.123269;-0.514831;0.848383
393.17;152.26;41.62;0.47;-0.120711;-0.707872;0.695950
390.69;148.37;42.26;0.30;0.187626;-0.405796;0.894497
387.89;145.19;42.24;1.56;0.464966;-0.458394;0.757418
387.71;144.91;42.26;1.80;0.535236;-0.445754;0.717514
392.49;153.33;42.43;0.66;0.128229;-0.415688;0.900423
389.57;149.25;43.14;0.63;0.604214;-0.486400;0.631142
388.09;146.97;43.06;0.72;0.562800;-0.345465;0.750940
386.79;144.96;42.97;1.42;0.429617;-0.242696;0.869786
392.47;154.65;43.50;0.31;-0.213082;-0.710791;0.670352
389.17;149.50;43.77;0.52;0.492897;-0.336574;0.802353
389.30;150.57;43.78;0.79;0.633468;-0.209091;0.744983
385.69;144.93;44.17;1.81;0.072404;-0.552261;0.830521
390.15;152.26;44.26;0.49;0.053810;-0.266546;0.962319
391.79;156.93;44.79;0.35;0.124668;-0.558805;0.819875
390.34;154.60;45.39;0.26;-0.283426;-0.552601;0.783774
389.23;152.92;44.88;0.78;0.503813;-0.487185;0.713319
388.23;151.33;44.99;0.75;0.465895;-0.366632;0.805309
389.34;153.68;45.31;0.59;0.431829;-0.343893;0.833823
389.77;156.88;46.13;1.08;-0.247067;-0.346478;0.904937
388.12;154.57;46.33;0.88;0.503023;-0.315778;0.804520
398.51;172.52;38.83;1.25;0.760793;0.038110;0.647874
397.92;171.51;39.61;1.20;0.760819;0.043921;0.647476
389.68;157.70;46.55;1.20;-0.435719;-0.468358;0.768629
389.37;157.24;46.19;1.48;-0.131743;-0.319170;0.938496
389.52;158.16;46.62;1.31;-0.460451;-0.337031;0.821216
389.73;158.83;47.11;1.20;-0.505793;-0.280300;0.815846
398.74;174.51;38.27;1.32;0.796723;0.110045;0.594241
389.38;159.11;46.99;1.47;-0.326328;-0.282030;0.902202
389.36;159.97;47.33;1.52;-0.510947;-0.381183;0.770476
390.71;164.29;47.56;0.29;-0.485019;-0.243274;0.839985
389.27;161.90;48.08;1.77;-0.552607;-0.269219;0.788763
403.77;147.04;24.15;0.32;0.811464;-0.263220;0.521767
401.58;145.33;27.23;0.83;0.647304;-0.380477;0.660481
401.38;145.14;27.09;1.10;0.669869;-0.370321;0.643535
401.58;146.88;27.77;0.48;0.625657;-0.329892;0.706912
400.77;147.01;29.10;0.55;0.791706;-0.331077;0.513409
401.03;148.86;29.73;0.73;0.615319;-0.250219;0.747511
400.78;148.62;29.65;0.88;0.620439;-0.689560;0.373580
403.17;151.54;28.48;0.55;0.776720;-0.132684;0.615711
401.06;149.70;29.90;0.91;0.762204;-0.270970;0.587895
400.82;149.50;30.13;0.92;0.571984;-0.306019;0.761043
404.20;153.25;27.75;0.52;0.589268;-0.442368;0.676072
403.17;152.42;29.20;0.46;-0.285664;0.111896;0.951775
402.78;152.11;29.73;0.42;0.516302;-0.327684;0.791237
401.77;151.18;29.96;0.85;0.509784;-0.395774;0.763861
400.83;150.34;30.34;1.10;0.643503;-0.358593;0.676251
404.03;153.95;28.13;0.70;0.460530;-0.258570;0.849149
401.78;152.06;30.48;0.84;0.614274;-0.431157;0.660886
401.04;151.41;31.01;0.94;0.661564;-0.269408;0.699823
407.92;158.02;23.40;0.26;0.781723;-0.279525;0.557471
403.83;154.71;29.31;0.50;0.852919;0.114011;0.509442
402.18;153.29;30.73;0.79;0.536015;-0.324809;0.779222
401.35;152.55;31.15;0.99;0.564771;-0.326634;0.757855
400.99;152.21;31.20;1.13;0.690967;-0.344667;0.635428
407.94;158.93;23.73;0.33;0.727094;-0.233989;0.645433
404.48;156.13;28.83;0.54;0.440608;-0.327712;0.835745
403.21;155.08;30.46;0.56;0.892405;-0.150405;0.425432
401.77;154.71;31.97;0.85;0.566176;-0.258779;0.782610
401.58;154.52;31.82;1.01;0.564771;-0.326634;0.757855
404.69;158.15;29.88;0.33;0.470298;-0.399188;0.787063
403.95;157.49;30.33;0.55;-0.488462;0.701851;-0.518469
401.48;155.30;32.17;1.12;0.681244;-0.251317;0.687566
401.63;156.33;32.36;1.15;0.645066;-0.269175;0.715147
403.79;159.15;31.06;0.66;0.671354;-0.136674;0.728426
403.18;158.59;31.40;0.86;0.712079;-0.080091;0.697517
401.93;157.51;32.57;1.08;0.640808;-0.265546;0.720313
401.56;157.16;32.67;1.22;0.764418;-0.239174;0.598716
401.38;156.98;32.48;1.43;0.765343;-0.260374;0.588604
408.11;163.62;24.86;0.40;0.711137;-0.149475;0.686980
404.23;160.48;31.29;0.40;0.525142;-0.394265;0.754176
403.00;159.36;31.96;0.86;0.684050;-0.196105;0.702580
392.61;150.23;41.57;0.28;0.939801;0.111275;0.323098
389.13;146.96;42.45;0.53;0.509640;-0.373736;0.774976
403.82;161.00;31.76;0.56;0.414718;-0.274959;0.867414
403.34;160.51;31.52;1.01;0.905894;-0.055353;0.419871
388.86;147.56;42.85;0.62;0.515261;-0.385226;0.765576
387.68;146.45;43.13;0.68;0.661307;-0.377654;0.648113
385.79;144.69;43.99;1.85;-0.040557;-0.577581;0.815326
403.43;161.52;32.01;0.83;0.502005;-0.167335;0.848522
392.78;152.10;41.98;0.43;0.642737;-0.416866;0.642737
390.38;149.88;43.13;0.41;0.055712;-0.441620;0.895470
388.78;148.34;43.26;0.67;0.495572;-0.376118;0.782907
386.71;146.39;43.85;0.73;0.524292;-0.444904;0.726070
408.50;166.68;25.03;0.27;0.561092;-0.109304;0.820505
403.47;162.43;32.14;0.85;0.349420;-0.166992;0.921965
401.75;160.88;33.45;1.35;0.725284;-0.169487;0.667261
389.25;149.63;43.47;0.75;0.535637;-0.271746;0.799529
386.49;147.02;44.35;0.83;0.601147;-0.201407;0.773342
386.29;146.83;44.52;0.98;0.694745;-0.133547;0.706749
388.96;150.20;44.03;0.69;0.596822;-0.205109;0.775715
385.67;147.09;45.12;1.64;0.633168;-0.261836;0.728382
403.87;164.54;32.34;0.66;0.559769;-0.063771;0.826191
403.60;164.29;32.46;0.77;0.592701;-0.097570;0.799491
388.84;150.91;44.42;0.69;0.588804;-0.303226;0.749242
388.21;150.30;44.57;0.74;0.544589;-0.326111;0.772706
387.36;149.51;45.01;0.65;0.549926;-0.237011;0.800879
389.97;152.82;44.61;0.50;0.164924;-0.450986;0.877161
387.98;150.90;45.00;0.75;0.352136;-0.224613;0.908597
386.37;149.36;45.53;1.00;0.493972;-0.237045;0.836541
390.27;153.93;45.14;0.28;-0.115362;-0.146934;0.982396
389.72;153.37;44.90;0.60;0.315726;-0.398893;0.860931
386.72;151.29;46.17;0.73;0.447922;-0.352956;0.821454
402.01;166.13;34.02;1.39;0.758011;-0.110820;0.642758
388.71;153.98;45.79;0.65;0.594441;-0.288455;0.750622
388.48;153.74;45.76;0.74;0.625261;-0.275242;0.730267
387.52;152.85;46.38;0.57;0.607922;-0.260538;0.750034
386.65;152.01;46.61;0.70;0.391067;-0.173330;0.903894
386.08;151.45;46.65;1.18;0.464696;-0.365688;0.806430
401.62;166.60;34.70;1.36;0.794884;-0.125820;0.593573
391.29;157.21;44.81;0.67;-0.154599;-0.443570;0.882805
387.24;153.37;46.93;0.72;0.397370;-0.293841;0.869342
402.40;168.10;33.99;1.18;0.701495;-0.009724;0.712608
387.54;154.40;46.94;1.33;0.709482;-0.258715;0.655517
389.69;157.23;46.29;1.18;-0.360572;-0.116535;0.925423
389.36;156.90;46.24;1.45;0.048478;-0.360312;0.931571
387.32;154.95;47.36;1.88;0.536976;-0.307526;0.785547
400.76;168.21;36.34;1.11;0.823973;0.063819;0.563024
389.99;158.33;47.03;1.01;-0.086965;-0.286855;0.954019
389.77;158.10;46.86;1.15;-0.467169;-0.402509;0.787236
390.95;159.94;46.07;0.45;-0.374991;-0.514597;0.771085
389.42;158.46;46.69;1.39;-0.064935;-0.364430;0.928964
389.76;159.60;47.38;1.20;-0.450074;-0.339530;0.825926
395.85;166.11;42.96;0.25;0.086102;-0.332485;0.939170
395.24;165.51;43.25;0.46;0.639902;0.219528;0.736432
394.41;166.20;43.79;0.66;0.328257;0.026615;0.944214
400.15;172.22;36.75;1.33;0.786306;0.058509;0.615060
395.06;167.61;43.69;0.39;-0.022438;-0.421044;0.906763
394.95;167.48;43.43;0.63;0.029515;-0.345198;0.938066
393.19;165.80;44.89;0.64;0.973628;0.217866;0.067699
400.92;178.82;34.61;1.37;0.788025;0.231589;0.570424
395.51;178.85;42.52;0.31;0.790005;-0.073388;0.608692
389.37;174.33;48.67;1.81;0.501419;0.113502;0.857728
386.97;195.55;42.17;1.75;0.446098;0.426632;0.786754
386.63;194.43;42.93;1.25;0.475803;0.404351;0.781096
389.15;196.12;39.39;1.78;0.621069;0.340691;0.705835
387.74;189.43;44.61;1.05;0.112805;0.475495;0.872456
387.05;188.49;45.17;1.34;0.427567;0.376704;0.821755
392.93;193.47;39.61;0.26;0.722751;0.223225;0.654066
386.05;186.05;47.33;1.29;0.191679;0.376153;0.906514
390.42;188.93;43.13;0.80;0.853712;-0.068916;0.516165
388.52;186.93;45.97;0.40;0.746320;0.015345;0.665410
394.89;192.75;36.86;0.68;0.868146;0.137686;0.476828
386.63;184.15;47.87;0.78;0.407489;0.226712;0.884621
393.84;189.22;39.71;0.86;0.463818;0.480324;0.744420
395.27;189.84;38.72;0.36;0.023773;0.759338;0.650262
389.34;183.89;45.56;1.01;0.529509;0.339594;0.777365
394.14;188.17;40.40;0.55;0.240949;0.644106;0.725997
394.50;188.42;40.11;0.42;0.172938;0.684102;0.708588
389.32;172.86;48.86;1.90;0.441887;0.145376;0.885213
403.80;183.51;30.49;0.42;0.688528;0.186380;0.700851
403.81;179.55;31.11;0.82;0.781160;0.082609;0.618841
400.08;174.35;36.69;1.29;0.788598;0.055415;0.612407
396.87;170.92;40.71;1.25;0.730254;-0.006928;0.683141
400.86;174.30;35.51;1.40;0.816206;0.078895;0.572349
389.31;163.03;48.39;1.77;-0.368133;-0.269765;0.889778
389.36;162.74;48.47;1.80;-0.318478;-0.280319;0.905535
397.89;170.49;39.72;1.16;0.742208;-0.055773;0.667844
389.09;161.85;47.82;1.83;-0.436417;-0.277163;0.855991
394.82;167.00;43.48;0.68;0.341250;-0.092338;0.935426
390.60;162.74;46.95;0.42;-0.313073;-0.310106;0.897675
398.85;170.26;38.50;1.28;0.779878;-0.046708;0.624186
389.31;161.26;47.82;1.71;-0.423597;-0.430040;0.797265
389.01;160.96;47.36;1.82;-0.214526;-0.313975;0.924877
395.22;166.63;43.32;0.49;0.286175;-0.192166;0.938710
390.76;162.41;46.93;0.33;-0.451712;-0.282127;0.846381
390.54;162.19;46.75;0.54;0.008762;-0.326711;0.945084
389.21;160.70;47.60;1.71;-0.350656;-0.323332;0.878918
390.59;161.81;46.38;0.73;0.215663;-0.360404;0.907523
389.51;160.79;47.65;1.45;-0.465623;-0.308848;0.829342
389.75;160.84;47.83;1.34;-0.199658;-0.324267;0.924656
395.46;166.07;43.12;0.41;0.387599;-0.038103;0.921040
404.02;173.93;31.91;0.90;0.680704;0.162943;0.714207
400.73;170.84;36.13;1.27;0.783674;0.055469;0.618690
389.53;160.26;47.52;1.42;-0.549418;-0.261404;0.793604
394.51;164.85;43.93;0.41;0.670874;0.434487;0.600957
389.06;159.64;46.81;1.72;0.150063;-0.165195;0.974778
391.13;161.50;46.60;0.25;-0.673687;-0.373904;0.637449
391.07;161.26;46.43;0.34;-0.675703;-0.237835;0.697754
389.62;159.87;47.48;1.35;-0.513109;-0.301550;0.803608
390.79;160.90;46.05;0.75;-0.733644;0.264619;0.625895
390.91;160.99;46.32;0.51;-0.681956;-0.107989;0.723377
389.46;159.60;47.30;1.43;-0.659949;-0.176088;0.730384
389.14;159.27;46.90;1.68;0.144938;-0.264612;0.953401
389.30;159.57;47.01;1.50;-0.493673;-0.147955;0.856969
395.40;165.78;43.24;0.36;0.617442;0.082422;0.782286
390.75;161.27;46.43;0.50;-0.229001;-0.521016;0.822253
389.32;159.87;47.05;1.49;-0.491816;-0.369265;0.788518
401.17;171.76;35.48;1.32;0.818038;0.049279;0.573049
394.35;165.23;43.96;0.51;0.653050;0.575825;0.491886
389.14;160.14;46.95;1.66;-0.112874;-0.590757;0.798915
400.99;171.88;35.72;1.30;0.793462;0.055358;0.606097
400.78;172.03;35.96;1.31;0.768654;0.058687;0.636967
389.62;161.24;47.89;1.49;-0.408225;-0.398695;0.821215
400.37;172.01;36.62;1.23;0.798330;0.061191;0.599103
389.12;161.10;47.64;1.79;-0.327956;-0.358464;0.874041
399.54;171.62;37.65;1.26;0.763479;0.058729;0.643156
394.01;166.27;44.30;0.59;0.676063;0.067750;0.733723
389.26;161.63;47.95;1.79;-0.553470;-0.352208;0.754732
389.08;161.44;47.65;1.88;-0.400623;-0.350740;0.846453
389.23;162.46;48.22;1.83;-0.501868;-0.294199;0.813373
394.52;168.60;43.99;0.55;0.202539;-0.194597;0.959745
395.32;170.36;42.77;0.91;0.936557;0.242189;0.253388
394.16;169.23;44.16;0.69;0.357082;0.011437;0.934003
400.66;176.09;35.47;1.42;0.790330;0.138419;0.596841
390.55;167.17;47.93;0.39;-0.176346;-0.148435;0.973072
387.03;186.06;47.05;0.62;0.241379;0.453913;0.857729
388.73;189.82;44.39;0.54;0.035228;0.632691;0.773602
393.30;195.91;37.60;1.39;0.365948;0.661332;0.654768
386.51;194.22;43.11;1.21;0.402089;0.463452;0.789644
388.11;192.99;42.24;1.31;0.551081;0.421999;0.719880
387.59;192.19;43.19;1.19;0.568265;0.425784;0.704118
386.66;190.23;45.22;0.97;0.243512;0.607996;0.755674
391.40;195.73;38.69;0.90;0.219460;0.636591;0.739317
386.07;186.34;47.25;1.28;0.209209;0.396472;0.893891
389.77;191.60;42.87;0.40;-0.083133;0.686940;0.721943
387.65;185.24;47.25;0.34;0.672338;0.076963;0.736232
390.74;189.79;42.80;0.55;0.839883;-0.028961;0.541994
395.07;192.97;36.99;0.43;0.867691;0.178252;0.464045
395.57;178.52;42.52;0.28;0.711214;0.012526;0.702864
390.45;164.86;47.56;0.39;-0.172942;-0.248018;0.953194
401.58;183.17;31.94;1.54;0.701783;0.290670;0.650394
402.15;185.66;30.52;1.19;0.579278;0.363884;0.729401
390.29;167.02;47.95;0.61;0.449393;-0.200225;0.870607
389.50;173.90;48.58;1.55;0.469944;0.159576;0.868152
400.36;194.69;27.85;0.74;0.553515;0.506408;0.661190
387.46;184.55;47.44;0.46;0.695769;0.058818;0.715853
390.55;190.02;43.10;0.37;0.850035;-0.001347;0.526725
386.92;183.20;48.14;1.17;0.613781;0.055539;0.787520
387.10;183.32;47.65;1.10;0.769670;-0.026637;0.637886
390.52;189.24;43.10;0.65;0.855349;-0.057209;0.514884
387.25;183.11;47.40;1.36;0.849317;-0.017723;0.527585
388.51;185.27;45.77;0.96;0.761293;-0.001377;0.648407
390.56;188.70;42.92;0.91;0.834579;-0.051898;0.548438
402.00;190.18;28.15;1.09;0.777413;0.349273;0.523104
390.47;165.48;47.62;0.42;-0.238700;-0.154298;0.958757
389.39;163.56;48.60;1.85;-0.277211;-0.210346;0.937501
390.13;163.52;47.13;0.75;0.523918;-0.083770;0.847639
390.23;163.27;46.98;0.71;0.421312;-0.185144;0.887816
393.45;168.50;44.29;1.06;0.590187;-0.138255;0.795340
389.52;161.51;48.07;1.68;-0.396492;-0.387014;0.832475
393.83;168.73;44.12;0.92;0.240131;-0.339095;0.909589
390.74;162.84;47.20;0.25;-0.509806;-0.287060;0.810984
390.24;162.12;46.71;0.77;0.551903;-0.227254;0.802346
389.26;160.39;47.45;1.62;-0.370195;-0.385816;0.845045
395.27;170.51;43.03;0.75;0.623857;0.032244;0.780873
402.82;184.52;30.33;1.00;0.148347;0.509667;0.847486
393.82;167.62;44.18;0.87;0.581974;-0.012382;0.813113
389.75;160.44;47.72;1.30;-0.237908;-0.268878;0.933330
390.74;161.91;46.65;0.45;-0.082399;-0.470654;0.878462
390.47;161.52;46.40;0.75;0.425216;-0.137946;0.894518
389.75;160.12;47.69;1.36;-0.298039;-0.300975;0.905862
394.04;167.38;44.01;0.84;0.488236;-0.025697;0.872333
397.05;172.58;40.36;1.31;0.747488;0.061693;0.661405
389.26;158.86;46.83;1.56;0.060795;-0.239459;0.969001
395.68;169.73;42.43;0.90;0.854543;0.459905;0.241336
394.04;166.81;43.99;0.81;0.417567;0.033140;0.908042
398.49;174.67;38.39;1.42;0.784474;0.132482;0.605846
394.78;167.75;43.76;0.53;-0.019995;-0.457226;0.889126
390.56;160.49;46.19;0.71;0.380564;-0.258186;0.887982
389.50;158.64;46.95;1.40;-0.593441;-0.270609;0.758022
389.27;158.37;46.43;1.52;0.097574;-0.335493;0.936976
387.11;154.72;47.23;1.90;0.478571;-0.260059;0.838653
389.11;157.82;46.36;1.73;0.394393;-0.245565;0.885524
386.48;153.41;47.18;1.38;0.196755;-0.326981;0.924322
402.70;182.11;31.42;1.12;0.580457;0.234984;0.779649
394.37;166.51;43.78;0.73;0.349327;0.053642;0.935464
390.70;160.14;46.12;0.61;-0.136757;-0.349489;0.926906
389.37;157.93;46.46;1.46;0.187982;-0.275799;0.942655
389.02;157.38;46.33;1.82;0.549517;-0.199409;0.811337
388.49;156.48;46.64;1.85;0.645754;-0.162578;0.746036
388.06;155.75;46.75;1.68;0.491184;-0.119555;0.862812
386.90;153.80;47.19;1.29;0.490786;-0.314040;0.812716
390.48;159.43;46.40;0.45;0.975605;0.212616;-0.054673
395.13;167.19;43.38;0.54;0.047545;-0.325107;0.944481
390.75;159.64;45.98;0.60;0.056872;-0.276779;0.959249
387.88;154.88;46.55;1.22;0.577784;-0.277020;0.767741
398.65;173.43;38.44;1.35;0.738378;0.117368;0.664095
388.71;155.94;46.33;1.28;0.652022;-0.113845;0.749604
388.47;155.54;46.41;1.19;0.664818;-0.139567;0.733851
386.18;151.79;46.52;1.13;0.426033;-0.242372;0.871637
389.27;156.58;45.97;1.32;0.379029;-0.518928;0.766192
388.31;154.94;46.42;0.92;0.477325;-0.349612;0.806184
391.65;160.18;45.74;0.33;0.932007;0.073125;-0.354987
390.71;158.71;45.37;0.89;0.925031;0.145620;0.350874
388.07;154.27;46.23;0.82;0.513311;-0.374053;0.772396
391.05;158.86;45.82;0.39;-0.300652;0.044400;0.952700
390.01;157.09;46.22;0.87;-0.310642;-0.316588;0.896255
389.51;156.34;45.82;1.02;-0.539965;-0.247419;0.804501
389.35;156.13;45.58;1.13;-0.485092;-0.131771;0.864478
389.20;155.86;45.62;1.04;0.709343;-0.041224;0.703657
388.08;153.96;46.12;0.77;0.398615;-0.354846;0.845689
387.84;153.61;45.95;0.93;0.418124;-0.227662;0.879399
389.75;156.37;46.03;0.80;-0.379847;-0.254721;0.889288
387.29;152.30;46.48;0.48;0.239390;-0.233855;0.942340
387.18;152.16;46.23;0.68;0.352136;-0.224613;0.908597
387.95;153.17;45.75;0.90;0.426085;-0.262323;0.865817
390.04;156.21;46.21;0.52;-0.202949;-0.197644;0.959035
389.59;155.59;45.45;0.85;-0.103518;-0.396130;0.912341
386.66;150.69;46.21;0.63;0.335592;-0.388173;0.858312
390.30;156.36;46.12;0.44;-0.159251;-0.198093;0.967160
389.20;154.67;45.59;0.72;0.658792;-0.136560;0.739828
387.30;151.50;46.03;0.55;0.558581;-0.348101;0.752870
386.45;150.12;45.92;0.85;0.473101;-0.352038;0.807617
385.70;148.88;46.00;1.66;0.645548;-0.250959;0.721309
385.50;148.56;46.04;1.86;0.584442;-0.299426;0.754170
389.78;155.32;45.68;0.47;-0.143255;-0.461599;0.875445
387.97;152.38;45.59;0.78;0.661039;-0.329708;0.674033
391.43;157.84;45.27;0.36;0.360546;0.485535;-0.796406
390.03;155.48;45.77;0.30;-0.354395;-0.489097;0.796987
389.53;154.77;45.14;0.89;0.627779;0.020880;0.778112
388.22;152.59;45.42;0.83;0.588802;-0.438683;0.678874
387.00;150.53;45.83;0.57;0.522262;-0.430001;0.736439
385.86;148.67;45.83;1.46;0.666524;-0.244234;0.704341
389.89;155.12;45.40;0.56;-0.386943;-0.493797;0.778742
391.39;157.41;45.08;0.43;-0.234845;-0.382546;0.893592
388.30;152.36;45.20;0.87;0.616944;-0.343470;0.708102
387.98;151.82;45.35;0.78;0.556948;-0.334169;0.760355
399.34;171.41;37.88;1.28;0.755596;0.049804;0.653142
388.90;153.18;45.29;0.74;0.507619;-0.362585;0.781572
387.49;150.85;45.40;0.72;0.836281;-0.191365;0.513823
386.86;149.84;45.32;0.82;0.572588;-0.385553;0.723528
385.60;147.69;45.88;1.81;0.692701;-0.265933;0.670407
386.49;149.05;45.52;0.85;0.510518;-0.256035;0.820864
385.70;147.76;45.59;1.61;0.702401;-0.329301;0.631026
388.78;152.75;45.20;0.73;0.601737;-0.372192;0.706672
387.72;151.06;44.98;0.95;0.340412;-0.246909;0.907279
390.12;154.81;45.50;0.34;-0.529493;-0.357853;0.769141
389.97;154.58;45.36;0.42;0.057011;-0.377862;0.924105
387.58;150.73;45.00;0.93;0.573695;0.046288;0.817760
390.42;155.37;44.70;0.85;0.912716;-0.166077;-0.373319
389.27;153.40;45.21;0.62;0.478901;-0.320848;0.817135
387.93;151.24;45.11;0.80;0.365420;-0.403060;0.839054
391.59;157.22;44.95;0.37;-0.218003;-0.384798;0.896886
391.43;156.97;44.94;0.45;-0.101543;-0.510574;0.853817
389.74;154.18;45.01;0.71;0.556422;-0.096832;0.825238
386.28;148.44;45.50;0.97;0.670932;-0.308790;0.674165
385.66;147.44;45.34;1.65;0.666464;-0.340565;0.663205
391.30;156.80;44.70;0.65;0.087869;-0.566109;0.819634
390.36;155.30;44.40;1.09;0.941196;-0.134070;-0.310121
390.56;155.57;44.89;0.69;0.883455;-0.145561;-0.445331
389.57;153.88;45.31;0.50;0.470248;-0.269814;0.840278
386.01;148.02;45.42;1.27;0.667358;-0.355815;0.654240
399.10;170.75;38.20;1.28;0.772301;0.040945;0.633936
387.49;150.53;45.27;0.70;0.773263;-0.298145;0.559619
386.75;149.29;45.41;0.72;0.612520;-0.194963;0.766034
399.21;171.07;37.97;1.34;0.769914;0.043955;0.636632
387.13;149.98;45.41;0.63;0.537079;-0.460591;0.706683
386.82;149.51;45.20;0.81;0.602764;-0.191719;0.774544
391.07;156.74;44.38;1.02;0.975711;-0.077321;0.204961
396.00;165.24;42.81;0.26;0.357349;-0.021774;0.933717
388.54;152.55;45.28;0.73;0.586448;-0.398124;0.705390
387.33;150.51;45.52;0.60;0.691292;-0.394317;0.605499
386.24;148.70;45.67;1.05;0.602719;-0.275120;0.749025
399.34;171.72;37.87;1.29;0.745738;0.079952;0.661425
391.08;156.98;44.60;0.91;0.470929;-0.571483;0.672037
390.08;155.16;45.66;0.30;-0.419900;-0.458810;0.783057
399.08;171.42;38.19;1.29;0.771087;0.061515;0.633751
390.96;156.80;45.42;0.37;0.966693;0.237545;-0.095272
386.91;150.07;45.63;0.63;0.558370;-0.481238;0.675746
389.76;155.01;45.15;0.81;-0.227785;-0.454062;0.861360
387.74;151.62;45.37;0.83;0.509852;-0.437251;0.740852
387.23;150.72;45.72;0.58;0.604883;-0.438249;0.664872
397.25;168.52;40.35;1.19;0.771205;0.046869;0.634859
395.77;165.63;42.96;0.32;0.324263;-0.126178;0.937514
388.95;153.89;45.46;0.73;0.467328;-0.340595;0.815843
387.47;151.45;45.46;0.86;0.727347;-0.361222;0.583512
386.31;149.46;45.81;0.99;0.587388;-0.273903;0.761546
388.75;153.68;45.63;0.68;0.604823;-0.303214;0.736376
386.74;150.29;45.89;0.62;0.433770;-0.424095;0.794976
398.72;171.70;38.67;1.23;0.773610;0.076638;0.629010
391.91;159.19;45.50;0.28;0.867636;0.236081;-0.437577
388.14;152.87;45.82;0.66;0.480576;-0.316707;0.817767
387.72;152.17;45.78;0.73;0.731280;-0.368094;0.574227
387.52;151.82;45.95;0.58;0.754039;-0.337461;0.563511
387.17;151.23;46.01;0.54;0.396313;-0.283948;0.873103
386.90;150.78;46.02;0.55;0.424916;-0.340246;0.838856
389.46;155.23;45.63;0.68;0.555030;-0.179969;0.812128
388.84;154.20;45.62;0.76;0.495835;-0.333214;0.801945
387.91;152.62;45.83;0.70;0.631706;-0.261232;0.729866
387.46;152.03;46.17;0.53;0.574861;-0.378327;0.725537
399.89;174.51;36.86;1.32;0.767955;0.091805;0.633891
399.10;173.00;37.98;1.36;0.785832;0.029416;0.617740
390.16;156.67;46.10;0.65;-0.193528;-0.239542;0.951402
389.77;156.03;46.09;0.63;-0.395710;-0.342948;0.851939
386.77;150.99;46.26;0.56;0.427480;-0.339792;0.837736
390.67;157.73;45.65;0.55;0.986935;0.144344;-0.071585
389.55;155.87;45.56;0.89;-0.257724;-0.295159;0.920032
388.82;154.56;46.02;0.56;0.520158;-0.334502;0.785839
387.51;152.35;46.21;0.56;0.545464;-0.372870;0.750624
386.97;151.45;46.22;0.57;0.476626;-0.345912;0.808191
386.20;150.32;46.13;1.06;0.531594;-0.274422;0.801312
385.93;149.85;46.29;1.34;0.618649;-0.233364;0.750210
